energy	'P3HT=0'	'5'	'10'	'15'	'20'	'30'	'40'	'50'	'60'	'70'	'80'	'90'	'95'	'100'
2.370936902485659	0.16317	0.15845	0.16065	0.17081	0.19492	0.24979	0.2805	0.30927	0.39807	0.45068	0.5295800000000001	0.62619	0.59112	0.6508
2.366412213740458	0.16629	0.16084	0.16225	0.17415	0.19562	0.25118	0.28067	0.31088	0.39847	0.45105	0.5329	0.62685	0.59316	0.65355
2.361904761904762	0.16783	0.16318	0.16349	0.17572	0.19699	0.25216	0.28016	0.31015	0.39842	0.4502	0.53225	0.62623	0.59222	0.65274
2.357414448669202	0.17086	0.16497	0.16388	0.1782	0.19797	0.25401	0.28212	0.31227	0.39882	0.45112	0.53252	0.62624	0.59391	0.65271
2.352941176470588	0.17566	0.16778	0.16797	0.18046	0.20088	0.25572	0.28373	0.31286	0.40061	0.45123	0.53277	0.62709	0.59434	0.6536
2.348484848484849	0.1783	0.17033	0.17044	0.18151	0.20325	0.25702	0.28533	0.31364	0.40096	0.45233	0.53323	0.62674	0.59544	0.65219
2.344045368620038	0.1816	0.17365	0.17212	0.18303	0.20613	0.2602	0.28881	0.31444	0.40271	0.45451	0.53437	0.62715	0.59536	0.65352
2.339622641509434	0.18505	0.1754	0.17538	0.18449	0.20693	0.26102	0.28619	0.31559	0.40171	0.45547	0.53569	0.62743	0.59356	0.65258
2.335216572504708	0.18939	0.17844	0.1768	0.18821	0.20955	0.26371	0.28796	0.31603	0.40474	0.45628	0.53612	0.6273	0.5965200000000001	0.65298
2.330827067669173	0.19266	0.17935	0.17911	0.188	0.2101	0.26378	0.28914	0.31668	0.40465	0.4557	0.53604	0.6268899999999999	0.59329	0.65171
2.326454033771107	0.19542	0.18329	0.17979	0.19261	0.21256	0.2666	0.29122	0.31812	0.40505	0.45652	0.53579	0.6271600000000001	0.59512	0.6523
2.322097378277153	0.19921	0.18627	0.18111	0.19293	0.21447	0.26653	0.29054	0.31713	0.40469	0.45611	0.53554	0.62626	0.5940299999999999	0.65104
2.317757009345794	0.20353	0.18899	0.18462	0.19577	0.21598	0.26883	0.29345	0.31803	0.40566	0.45695	0.53769	0.62742	0.5951	0.65206
2.313432835820895	0.20781	0.1926	0.18782	0.1975	0.2184	0.27197	0.29434	0.32075	0.40744	0.45963	0.53893	0.62826	0.5966	0.65354
2.309124767225326	0.21345	0.1962	0.19048	0.20102	0.22108	0.27474	0.29792	0.32231	0.40911	0.45998	0.53832	0.62764	0.59698	0.65154
2.304832713754647	0.21624	0.19917	0.19274	0.20263	0.22223	0.27522	0.29701	0.32316	0.40839	0.46007	0.53893	0.62763	0.59656	0.65258
2.300556586270872	0.22011	0.20193	0.19463	0.20479	0.22501	0.27692	0.29817	0.3232	0.40829	0.46085	0.54068	0.62929	0.59631	0.6540899999999999
2.296296296296296	0.22375	0.20528	0.19583	0.20667	0.22789	0.27882	0.29924	0.32352	0.40803	0.46046	0.54104	0.63028	0.59688	0.65445
2.292051756007394	0.22896	0.20893	0.19913	0.21058	0.23041	0.28118	0.30087	0.32537	0.41075	0.46227	0.54291	0.6311600000000001	0.60053	0.65386
2.287822878228782	0.23205	0.21135	0.20261	0.21159	0.2321	0.28235	0.30262	0.32692	0.41235	0.46289	0.54355	0.63086	0.59967	0.65464
2.283609576427256	0.23665	0.21501	0.20439	0.21478	0.23455	0.28484	0.30349	0.3284	0.41286	0.46409	0.54295	0.63168	0.60167	0.65527
2.279411764705882	0.24318	0.2187	0.21001	0.21895	0.23833	0.28759	0.30724	0.32983	0.41423	0.46568	0.54652	0.63362	0.60363	0.65817
2.275229357798165	0.24619	0.22145	0.21099	0.21937	0.24046	0.28939	0.3064	0.33066	0.41598	0.46698	0.54799	0.63408	0.60307	0.65728
2.271062271062271	0.24963	0.22466	0.21296	0.22269	0.24256	0.29083	0.30822	0.33081	0.41614	0.46782	0.54836	0.63531	0.60466	0.66125
2.26691042047532	0.25485	0.22782	0.21565	0.22456	0.24531	0.29415	0.31055	0.33165	0.41664	0.4698	0.54963	0.63702	0.60675	0.66179
2.262773722627737	0.26042	0.2322	0.21986	0.22855	0.24797	0.29683	0.31279	0.33559	0.41925	0.47254	0.55172	0.63793	0.60904	0.662
2.258652094717668	0.26429	0.23514	0.22207	0.23048	0.24988	0.29816	0.31242	0.33589	0.42032	0.47144	0.55205	0.6398200000000001	0.60778	0.66323
2.254545454545454	0.26859	0.23966	0.22481	0.23274	0.25222	0.30068	0.31335	0.33633	0.42129	0.47305	0.55409	0.64072	0.60828	0.66343
2.250453720508167	0.27314	0.2426	0.22767	0.23474	0.25341	0.3008	0.31544	0.33755	0.42051	0.47311	0.5548999999999999	0.64105	0.60999	0.66284
2.246376811594203	0.27778	0.24614	0.22906	0.23736	0.25739	0.30283	0.31585	0.33815	0.4204	0.47356	0.55571	0.6398	0.6097	0.6648500000000001
2.242314647377939	0.28424	0.25136	0.23394	0.23931	0.25831	0.30555	0.3185	0.33903	0.42192	0.47404	0.55558	0.64142	0.61072	0.66453
2.23826714801444	0.28929	0.25389	0.23576	0.24334	0.26237	0.3078	0.321	0.33987	0.42268	0.47599	0.55665	0.64166	0.61151	0.66184
2.234234234234234	0.29341	0.2583	0.23849	0.2445	0.26416	0.30827	0.3188	0.34051	0.42129	0.47519	0.55753	0.64137	0.61143	0.66306
2.230215827338129	0.29955	0.26109	0.24193	0.24798	0.26651	0.31063	0.32105	0.3409	0.42262	0.47505	0.5571	0.63793	0.60958	0.66113
2.2262118491921	0.30613	0.26604	0.24518	0.25044	0.26897	0.31199	0.32134	0.3423	0.42349	0.4743	0.55711	0.63601	0.60898	0.65935
2.222222222222222	0.30988	0.26919	0.2474	0.25246	0.27117	0.31355	0.32212	0.34035	0.42127	0.47354	0.55477	0.6354	0.60615	0.6583
2.21824686940966	0.31516	0.27328	0.25015	0.25483	0.27349	0.31564	0.32228	0.34204	0.4217	0.47424	0.5533	0.63327	0.60411	0.65729
2.214285714285714	0.31931	0.27688	0.25148	0.25654	0.27438	0.31719	0.32205	0.34086	0.42046	0.4719	0.55086	0.63074	0.60197	0.65446
2.210338680926916	0.32524	0.27927	0.25533	0.25947	0.27634	0.31781	0.32241	0.34199	0.41866	0.47016	0.54902	0.6277700000000001	0.59899	0.65119
2.206405693950178	0.33103	0.28421	0.25886	0.26263	0.27993	0.31989	0.32367	0.34115	0.41907	0.46921	0.5484599999999999	0.6238	0.59553	0.6474299999999999
2.202486678507993	0.3376	0.28863	0.26083	0.26536	0.28235	0.32179	0.32347	0.34068	0.41735	0.46768	0.54367	0.61924	0.5924700000000001	0.64255
2.198581560283688	0.34239	0.29185	0.26509	0.26808	0.28434	0.32163	0.32292	0.34101	0.41481	0.46694	0.54176	0.61598	0.58733	0.63606
2.194690265486726	0.34744	0.29625	0.26576	0.2705	0.28634	0.32343	0.32344	0.33967	0.41534	0.46385	0.53888	0.61207	0.58407	0.63336
2.190812720848057	0.3517	0.29758	0.26824	0.27067	0.28706	0.3227	0.32265	0.33854	0.41084	0.45968	0.53267	0.60433	0.57725	0.62582
2.18694885361552	0.35856	0.30292	0.27159	0.2743	0.28941	0.32497	0.32326	0.33752	0.40989	0.45969	0.5316	0.60053	0.57355	0.6188900000000001
2.183098591549296	0.36385	0.30573	0.27347	0.27436	0.29065	0.32416	0.32074	0.33557	0.40637	0.45284	0.52537	0.59272	0.56648	0.6130100000000001
2.179261862917399	0.36958	0.30974	0.27736	0.2784	0.29288	0.32646	0.32112	0.33581	0.40549	0.45122	0.52224	0.587	0.55862	0.60541
2.175438596491228	0.37577	0.31332	0.27838	0.28021	0.29506	0.32664	0.31926	0.33283	0.40072	0.44763	0.5158199999999999	0.58049	0.55378	0.59822
2.171628721541156	0.37971	0.31613	0.28124	0.28267	0.29652	0.3261	0.31806	0.33053	0.39879	0.4433	0.51086	0.57345	0.54719	0.59158
2.167832167832168	0.38674	0.32182	0.28389	0.28486	0.29796	0.32686	0.31822	0.32995	0.39646	0.44085	0.50746	0.5664	0.54169	0.58261
2.164048865619546	0.39159	0.32363	0.28603	0.28648	0.2994	0.3271	0.31843	0.32813	0.39354	0.43534	0.5016699999999999	0.55908	0.53334	0.57534
2.160278745644599	0.39718	0.327	0.28807	0.28855	0.30115	0.32683	0.31661	0.32592	0.39028	0.43289	0.49479	0.55236	0.52707	0.56837
2.156521739130435	0.40331	0.33023	0.29182	0.29092	0.30227	0.32869	0.31555	0.32519	0.38859	0.42998	0.48974	0.54473	0.51846	0.56002
2.152777777777778	0.40832	0.33473	0.29256	0.29261	0.30432	0.32831	0.31545	0.32283	0.38492	0.42458	0.48561	0.5367	0.51417	0.5533400000000001
2.149046793760832	0.41251	0.33866	0.29652	0.29611	0.30666	0.32909	0.31362	0.32077	0.38227	0.42244	0.48118	0.53141	0.50652	0.54587
2.145328719723183	0.41971	0.34284	0.29898	0.29752	0.30854	0.33047	0.31461	0.32102	0.37946	0.4194	0.47711	0.5258	0.50148	0.53585
2.141623488773748	0.4235	0.34424	0.30082	0.29841	0.31016	0.33075	0.31409	0.31865	0.3766	0.41693	0.47053	0.51869	0.49564	0.53007
2.137931034482758	0.42836	0.34787	0.30214	0.30196	0.31248	0.33127	0.31268	0.31681	0.37487	0.41317	0.46705	0.51271	0.48964	0.52404
2.134251290877797	0.43334	0.35194	0.30495	0.30385	0.31295	0.33223	0.31197	0.31563	0.37361	0.41053	0.46411	0.50848	0.48494	0.51688
2.130584192439863	0.4397	0.3561	0.30837	0.30583	0.31602	0.33305	0.31267	0.3157	0.37113	0.40763	0.46028	0.50368	0.48082	0.51184
2.126929674099486	0.4445	0.35893	0.30932	0.30756	0.31753	0.33375	0.3107	0.31422	0.36887	0.40564	0.4569	0.49824	0.47538	0.50508
2.123287671232877	0.44947	0.36247	0.3134	0.31092	0.31909	0.33633	0.31207	0.31337	0.36731	0.40422	0.45502	0.49423	0.47178	0.49979
2.11965811965812	0.45533	0.36547	0.31558	0.31394	0.32224	0.3368	0.31164	0.31343	0.36611	0.40149	0.45134	0.48996	0.46796	0.49752
2.116040955631399	0.46025	0.37014	0.31821	0.31536	0.32458	0.33856	0.31134	0.31225	0.36523	0.39966	0.44844	0.48758	0.46386	0.48883
2.112436115843271	0.46633	0.37306	0.31992	0.31766	0.32562	0.33911	0.31202	0.31354	0.36424	0.39805	0.44731	0.48398	0.46072	0.48845
2.108843537414966	0.47068	0.37799	0.32337	0.32175	0.32889	0.34123	0.31308	0.31331	0.36465	0.39823	0.44695	0.48265	0.46089	0.48567
2.105263157894737	0.47618	0.38157	0.32658	0.32337	0.33128	0.34461	0.3156	0.31302	0.36378	0.39756	0.44463	0.48096	0.45871	0.48364
2.101694915254237	0.48076	0.38521	0.32944	0.32561	0.33193	0.34419	0.31426	0.31105	0.36359	0.39539	0.4425	0.47876	0.4553	0.47978
2.098138747884941	0.48704	0.38896	0.3318	0.32849	0.33502	0.34612	0.31456	0.31284	0.36175	0.39598	0.44272	0.47587	0.45371	0.47623
2.094594594594595	0.49425	0.39483	0.33617	0.33235	0.33913	0.34958	0.31575	0.31427	0.36286	0.3968	0.44215	0.47692	0.45516	0.47538
2.09106239460371	0.49914	0.39709	0.33777	0.33194	0.33921	0.35048	0.31633	0.31322	0.36097	0.39582	0.44221	0.47394	0.45237	0.47667
2.087542087542087	0.50206	0.40065	0.33979	0.33525	0.34188	0.35169	0.31579	0.31362	0.36149	0.3946	0.44039	0.47288	0.45051	0.47356
2.084033613445378	0.5097699999999999	0.40589	0.34366	0.34028	0.34541	0.35519	0.31924	0.31452	0.36388	0.39751	0.44335	0.47316	0.45184	0.47203
2.080536912751678	0.51469	0.40956	0.34723	0.34172	0.3474	0.35742	0.31971	0.31519	0.3624	0.3976	0.44277	0.47327	0.45078	0.47302
2.077051926298157	0.5223	0.414	0.35037	0.34458	0.35149	0.35919	0.32061	0.31658	0.36185	0.39824	0.44309	0.47302	0.4501	0.47105
2.073578595317726	0.52876	0.41887	0.35529	0.35019	0.3551	0.36178	0.3236	0.31855	0.36466	0.39828	0.44438	0.47417	0.45148	0.47076
2.070116861435726	0.53459	0.42349	0.35841	0.35187	0.35646	0.3631	0.3247	0.31914	0.36556	0.39878	0.44365	0.47192	0.45316	0.46905
2.066666666666667	0.54071	0.42745	0.35978	0.35403	0.35906	0.36493	0.32458	0.31998	0.36553	0.3994	0.44436	0.47269	0.45272	0.46977
2.063227953410982	0.5454599999999999	0.43328	0.36291	0.35748	0.36342	0.36769	0.32764	0.32036	0.36525	0.39961	0.44253	0.47157	0.45125	0.46911
2.059800664451827	0.55267	0.43679	0.36813	0.36137	0.36586	0.36999	0.32802	0.32102	0.36611	0.39878	0.44457	0.47129	0.45103	0.46612
2.056384742951907	0.56072	0.44354	0.37151	0.36622	0.36937	0.3731	0.33059	0.32346	0.36674	0.39995	0.44381	0.47149	0.44923	0.46645
2.052980132450331	0.56596	0.44681	0.37316	0.36609	0.37077	0.37389	0.33051	0.32195	0.36449	0.39774	0.44253	0.46689	0.44754	0.46438
2.049586776859504	0.57142	0.44829	0.37423	0.36932	0.37233	0.37331	0.32786	0.32071	0.36464	0.39658	0.44008	0.46395	0.44317	0.46236
2.046204620462046	0.57919	0.45406	0.38083	0.37355	0.37687	0.37823	0.33254	0.32287	0.3654	0.39688	0.44164	0.46368	0.44242	0.45647
2.042833607907743	0.58511	0.45946	0.38215	0.37482	0.3779	0.37922	0.33089	0.3215	0.36263	0.39484	0.43815	0.45814	0.43803	0.45342
2.039473684210526	0.5914	0.46596	0.38543	0.37952	0.38101	0.38059	0.3328	0.32155	0.36428	0.39528	0.43655	0.45598	0.43612	0.44929
2.036124794745485	0.59944	0.46982	0.39037	0.38275	0.38601	0.38244	0.33477	0.32235	0.36392	0.39469	0.43359	0.45191	0.43149	0.44512
2.032786885245902	0.60655	0.47343	0.39176	0.38344	0.38771	0.3838	0.33379	0.32119	0.35933	0.39121	0.42861	0.44495	0.4268	0.43979
2.029459901800327	0.61302	0.4783	0.39414	0.38778	0.38726	0.38505	0.33306	0.32116	0.35682	0.38611	0.42503	0.43787	0.41884	0.43295
2.026143790849673	0.62154	0.48321	0.4011	0.39168	0.39192	0.38667	0.3341	0.32049	0.35664	0.3854	0.42219	0.43424	0.41547	0.42516
2.022838499184339	0.62561	0.48537	0.40142	0.39121	0.39269	0.38771	0.33285	0.3176	0.35324	0.38249	0.41611	0.42706	0.4069	0.41753
2.019543973941368	0.63068	0.48848	0.40308	0.39456	0.39374	0.38779	0.33208	0.31877	0.34996	0.37743	0.4091	0.41838	0.3995	0.40755
2.016260162601626	0.636	0.49337	0.40691	0.39615	0.39689	0.38714	0.33001	0.3156	0.34784	0.37247	0.40389	0.41005	0.3908	0.39959
2.012987012987013	0.64371	0.49733	0.40756	0.39967	0.39664	0.38754	0.33007	0.31425	0.34492	0.36954	0.39967	0.4024	0.38309	0.39006
2.009724473257699	0.6471	0.50009	0.40961	0.39988	0.39963	0.38828	0.32904	0.31211	0.34133	0.36392	0.39228	0.39221	0.37461	0.37817
2.006472491909385	0.65328	0.50288	0.41335	0.40154	0.40019	0.38728	0.32657	0.30842	0.33755	0.35825	0.38424	0.38283	0.36446	0.36828
2.003231017770598	0.65625	0.50595	0.41461	0.40379	0.40096	0.38917	0.32591	0.30582	0.33422	0.35568	0.3774	0.37425	0.35578	0.35796
2	0.66318	0.50845	0.41647	0.40515	0.40186	0.38904	0.32345	0.30418	0.32875	0.34931	0.36922	0.36246	0.34516	0.34487
1.996779388083736	0.667	0.5085499999999999	0.41614	0.40587	0.40178	0.3872	0.32232	0.30039	0.32442	0.34238	0.36233	0.3514	0.33324	0.33382
1.993569131832797	0.67159	0.51451	0.41977	0.40878	0.4053	0.3902	0.32126	0.29996	0.3229	0.34012	0.35678	0.34388	0.32565	0.32142
1.990369181380417	0.6754599999999999	0.51464	0.41987	0.40863	0.40563	0.38646	0.31893	0.29717	0.31607	0.3344	0.34677	0.33298	0.31684	0.31276
1.987179487179487	0.67735	0.5175999999999999	0.42202	0.41059	0.40486	0.38763	0.31689	0.2929	0.31132	0.32894	0.33824	0.32198	0.30585	0.29947
1.984	0.68418	0.5202	0.42286	0.41149	0.40541	0.38641	0.31413	0.29101	0.30852	0.3224	0.33089	0.31189	0.29597	0.28601
1.980830670926518	0.68708	0.5213	0.42354	0.41277	0.4073	0.3854	0.31195	0.28656	0.30361	0.31659	0.3228	0.30007	0.28724	0.2745
1.977671451355662	0.68925	0.5235	0.42525	0.41306	0.40852	0.38635	0.31209	0.28363	0.30055	0.3124	0.31536	0.2922	0.2783	0.26435
1.974522292993631	0.69046	0.52346	0.4258	0.41482	0.40917	0.38572	0.31081	0.28199	0.29625	0.30655	0.30961	0.28177	0.26917	0.25396
1.971383147853736	0.69273	0.52442	0.42656	0.41308	0.40722	0.38336	0.30718	0.2773	0.29021	0.30157	0.3006	0.27226	0.25772	0.24454
1.968253968253968	0.69478	0.5275	0.42601	0.41415	0.40825	0.38418	0.30682	0.27605	0.28729	0.29677	0.29415	0.26517	0.24941	0.23275
1.96513470681458	0.6982	0.52807	0.42703	0.41466	0.40807	0.38253	0.30435	0.27323	0.28439	0.29158	0.28737	0.25623	0.24208	0.22306
1.962025316455696	0.69873	0.52833	0.42664	0.41325	0.40706	0.38033	0.30147	0.27073	0.28017	0.28627	0.28084	0.24753	0.23315	0.21325
1.958925750394945	0.69829	0.52845	0.42592	0.41541	0.40649	0.37973	0.30066	0.26775	0.2761	0.28267	0.27458	0.23913	0.22427	0.20596
1.95583596214511	0.70069	0.52813	0.42722	0.41591	0.40844	0.37993	0.29832	0.26506	0.2715	0.27774	0.26821	0.23167	0.21806	0.19619
1.952755905511811	0.70277	0.5283099999999999	0.42843	0.41605	0.40611	0.37812	0.29685	0.26376	0.26808	0.27442	0.26303	0.22585	0.21093	0.18844
1.949685534591195	0.7020999999999999	0.53006	0.42694	0.41418	0.40468	0.3776	0.29461	0.2606	0.26459	0.26922	0.2582	0.21641	0.20377	0.18181
1.946624803767661	0.70212	0.52901	0.42746	0.41663	0.406	0.37744	0.29445	0.25865	0.26239	0.26626	0.25418	0.21262	0.19757	0.17528
1.943573667711599	0.70216	0.53164	0.428	0.41546	0.40574	0.37599	0.29255	0.25695	0.25892	0.26349	0.24931	0.20726	0.19246	0.16703
1.940532081377152	0.70401	0.53083	0.42691	0.41354	0.40472	0.37598	0.2902	0.25491	0.25648	0.26014	0.24208	0.20092	0.1868	0.16041
1.9375	0.7039299999999999	0.53041	0.4289	0.41562	0.40575	0.37605	0.28977	0.25298	0.25414	0.25756	0.23994	0.19606	0.18014	0.15638
1.934477379095164	0.70261	0.53017	0.42804	0.41423	0.40345	0.37453	0.28996	0.25073	0.25149	0.25383	0.23507	0.19101	0.17711	0.14839
1.931464174454829	0.70267	0.52967	0.42592	0.4142	0.4022	0.37444	0.28635	0.24962	0.25046	0.25109	0.23063	0.18571	0.17176	0.14327
1.92846034214619	0.70353	0.52749	0.42647	0.41158	0.40108	0.37078	0.28511	0.24722	0.24456	0.24874	0.22541	0.18117	0.16548	0.1404
1.925465838509317	0.70195	0.52837	0.42646	0.41387	0.40327	0.37193	0.28577	0.24654	0.24455	0.2446	0.2239	0.17966	0.16266	0.13505
1.922480620155039	0.70353	0.5295800000000001	0.42591	0.41361	0.40226	0.37174	0.28293	0.24347	0.24258	0.243	0.22126	0.17492	0.15922	0.13119
1.919504643962848	0.70697	0.52961	0.42675	0.41445	0.40297	0.37128	0.28443	0.24512	0.24278	0.24326	0.21949	0.1723	0.15848	0.12741
1.916537867078825	0.70553	0.53086	0.42679	0.4135	0.40432	0.37181	0.28271	0.2434	0.24152	0.24122	0.21796	0.16924	0.15374	0.12388
1.91358024691358	0.7052	0.53059	0.42702	0.41503	0.40362	0.37117	0.28318	0.24202	0.23956	0.24083	0.21466	0.16733	0.14959	0.12001
1.910631741140216	0.70605	0.53264	0.4275	0.41448	0.40574	0.37256	0.28319	0.24114	0.23978	0.23885	0.21446	0.16566	0.14904	0.11726
1.907692307692308	0.70584	0.53081	0.42534	0.41336	0.40247	0.36824	0.28174	0.23812	0.23603	0.23431	0.20948	0.16098	0.14317	0.11377
1.904761904761905	0.7083700000000001	0.53125	0.4292	0.41553	0.4026	0.37001	0.28218	0.24018	0.23711	0.23569	0.20949	0.16003	0.14179	0.11194
1.901840490797546	0.70694	0.53239	0.42765	0.41553	0.4043	0.36981	0.28201	0.23954	0.23546	0.23514	0.20798	0.15854	0.13955	0.10968
1.898928024502297	0.71211	0.53332	0.42998	0.41622	0.4042	0.37283	0.28297	0.24061	0.23522	0.23328	0.20565	0.1567	0.13807	0.10873
1.896024464831804	0.7114	0.53428	0.42954	0.41708	0.40559	0.37354	0.28162	0.24035	0.23493	0.23294	0.20517	0.15572	0.13644	0.1059
1.893129770992366	0.71321	0.53716	0.43316	0.4193	0.40856	0.37342	0.28343	0.24096	0.23529	0.23251	0.20422	0.15425	0.13529	0.10391
1.890243902439024	0.7164700000000001	0.53854	0.43221	0.41885	0.4082	0.37349	0.2834	0.23853	0.23309	0.2307	0.20209	0.15195	0.13131	0.10153
1.887366818873668	0.71801	0.53881	0.43329	0.42089	0.40883	0.3744	0.2843	0.2396	0.23196	0.23	0.20179	0.14888	0.12905	0.10007
1.884498480243161	0.72005	0.54076	0.43576	0.42402	0.41019	0.37668	0.28411	0.2409	0.2351	0.23072	0.2021	0.14975	0.1293	0.0988
1.881638846737481	0.72444	0.54393	0.43731	0.42391	0.4113	0.37685	0.2858	0.24046	0.23347	0.23035	0.19924	0.14779	0.12603	0.09815
1.878787878787879	0.72539	0.5465	0.4388	0.42641	0.41538	0.37917	0.28685	0.2401	0.23378	0.22996	0.19958	0.14736	0.12591	0.09463000000000001
1.875945537065053	0.72979	0.54809	0.44154	0.42647	0.41541	0.38222	0.28768	0.24121	0.23474	0.2307	0.20053	0.14633	0.12461	0.09514
1.873111782477341	0.73422	0.55314	0.44223	0.42889	0.41699	0.3819	0.28825	0.24173	0.23381	0.22943	0.19681	0.14628	0.12238	0.09257
1.870286576168929	0.73611	0.55442	0.44453	0.42995	0.41767	0.38154	0.2883	0.24249	0.23274	0.2304	0.19779	0.1449	0.12084	0.09399
1.867469879518072	0.7403	0.55838	0.44651	0.43375	0.42119	0.38514	0.29072	0.24409	0.23529	0.2313	0.19941	0.14387	0.12087	0.09013
1.864661654135338	0.74483	0.55962	0.45034	0.43549	0.42354	0.38877	0.29213	0.24532	0.23533	0.23064	0.19852	0.14404	0.11975	0.09099
1.861861861861862	0.74959	0.5631	0.4506	0.43929	0.42604	0.38952	0.29283	0.24439	0.23743	0.23156	0.19817	0.14415	0.11851	0.089
1.859070464767616	0.75227	0.56455	0.45346	0.43825	0.42756	0.38924	0.29389	0.24517	0.23542	0.2307	0.19694	0.14125	0.11635	0.08705
1.856287425149701	0.75418	0.5688	0.456	0.44223	0.43056	0.39276	0.29612	0.24679	0.23671	0.23153	0.19746	0.1409	0.11627	0.08846
1.853512705530643	0.76135	0.57284	0.45839	0.44448	0.43142	0.39446	0.29587	0.24638	0.23702	0.23108	0.19732	0.1408	0.11467	0.08561000000000001
1.850746268656716	0.76429	0.57634	0.46244	0.44748	0.43384	0.39608	0.29757	0.2492	0.2361	0.23275	0.1964	0.1396	0.11264	0.08505
1.847988077496274	0.7719200000000001	0.5807600000000001	0.46394	0.44968	0.437	0.39815	0.29991	0.24929	0.23798	0.23286	0.19747	0.13953	0.11435	0.08405
1.845238095238095	0.77371	0.58519	0.46968	0.45298	0.44001	0.40292	0.30393	0.25258	0.23876	0.23248	0.19901	0.13993	0.11369	0.08264000000000001
1.842496285289747	0.77858	0.58897	0.47151	0.45632	0.44169	0.40474	0.30433	0.25277	0.24074	0.23484	0.19746	0.14065	0.11286	0.08323
1.839762611275964	0.78279	0.59287	0.4759	0.45904	0.44397	0.40596	0.30577	0.25385	0.24172	0.23629	0.19813	0.13894	0.11327	0.08076999999999999
1.837037037037037	0.78699	0.59292	0.47638	0.45916	0.44528	0.40645	0.30434	0.25191	0.24099	0.23258	0.19564	0.13672	0.10979	0.08177
1.834319526627219	0.78784	0.59546	0.47554	0.46319	0.44715	0.40756	0.30423	0.25322	0.23899	0.23392	0.19587	0.13675	0.10826	0.08167000000000001
1.831610044313146	0.79517	0.59794	0.47951	0.46324	0.45019	0.40882	0.30712	0.25394	0.24103	0.23488	0.19556	0.13433	0.10816	0.07922
1.828908554572271	0.79794	0.6062	0.48548	0.46912	0.45401	0.41519	0.31247	0.25697	0.24334	0.23676	0.19678	0.13598	0.10789	0.07901
1.826215022091311	0.80196	0.60602	0.48745	0.47207	0.45833	0.41507	0.3126	0.2572	0.2425	0.23859	0.19749	0.13511	0.10696	0.07914
1.823529411764706	0.80181	0.60936	0.48907	0.47244	0.45724	0.41754	0.31189	0.25705	0.24487	0.23636	0.19692	0.13492	0.10862	0.07936
1.820851688693098	0.80303	0.6096200000000001	0.48935	0.47195	0.45796	0.41677	0.31256	0.25628	0.24227	0.23647	0.19425	0.13148	0.10455	0.07889
1.818181818181818	0.80462	0.6132300000000001	0.49286	0.47255	0.46109	0.4204	0.3145	0.25933	0.24249	0.23684	0.19622	0.13311	0.10499	0.07972
1.815519765739385	0.80732	0.61433	0.49425	0.47567	0.46178	0.41754	0.31584	0.25862	0.24218	0.23796	0.19437	0.13203	0.10391	0.07809000000000001
1.812865497076023	0.80909	0.61591	0.4961	0.47699	0.46179	0.42102	0.31525	0.26013	0.24272	0.23595	0.19449	0.13068	0.10288	0.07563
1.81021897810219	0.80632	0.61491	0.4937	0.47934	0.46386	0.4218	0.31513	0.25638	0.24147	0.23539	0.19388	0.12936	0.1023	0.07722999999999999
1.807580174927114	0.80879	0.61651	0.49928	0.479	0.46613	0.42229	0.31801	0.25891	0.24217	0.23642	0.19586	0.13016	0.10401	0.07696
1.804949053857351	0.80687	0.6145699999999999	0.49638	0.47855	0.46166	0.42106	0.31501	0.25623	0.23863	0.23438	0.19056	0.1277	0.09855999999999999	0.0755
1.802325581395349	0.80611	0.6182299999999999	0.49738	0.48081	0.46375	0.42101	0.31502	0.25791	0.23968	0.23247	0.19149	0.12814	0.10262	0.0741
1.799709724238026	0.80545	0.61624	0.50012	0.48029	0.46353	0.42238	0.31521	0.25669	0.23992	0.23279	0.19162	0.12803	0.10046	0.07441
1.797101449275362	0.80174	0.61768	0.50015	0.48033	0.46451	0.42046	0.31527	0.25699	0.23797	0.23208	0.18957	0.12652	0.09789	0.0735
1.794500723589001	0.7984599999999999	0.61373	0.49854	0.47824	0.4632	0.4201	0.31493	0.25526	0.23701	0.22945	0.18859	0.12498	0.09773	0.07516
1.791907514450867	0.79638	0.614	0.49819	0.47598	0.4602	0.41834	0.31184	0.25337	0.2338	0.22762	0.18604	0.12342	0.09647	0.0755
1.789321789321789	0.79357	0.61056	0.49871	0.47634	0.46107	0.41784	0.31133	0.25473	0.23436	0.22737	0.18645	0.12169	0.09536	0.07368
1.786743515850144	0.78917	0.60845	0.4958	0.47589	0.45934	0.41761	0.31035	0.25305	0.23231	0.22725	0.18647	0.12243	0.09671	0.07259
1.784172661870504	0.7821399999999999	0.60446	0.4947	0.47351	0.45665	0.41435	0.30911	0.25168	0.23147	0.22627	0.18361	0.11988	0.09474	0.07216
1.781609195402299	0.77508	0.60379	0.49236	0.47238	0.45766	0.41317	0.30745	0.25165	0.22974	0.22339	0.18143	0.11928	0.09248000000000001	0.07358000000000001
1.779053084648494	0.77027	0.60005	0.49083	0.47099	0.45358	0.40856	0.30585	0.24921	0.22626	0.22227	0.18067	0.11835	0.09271	0.07205
1.776504297994269	0.76417	0.59746	0.49159	0.46918	0.45321	0.40912	0.30438	0.2467	0.22682	0.22138	0.18151	0.11891	0.09440999999999999	0.07154000000000001
