8.85714E-07	2.060380372	0.080857291
8.84388E-07	2.061510333	0.081340239
8.83065E-07	2.062650014	0.081824105
8.81746E-07	2.063799634	0.082308906
8.80432E-07	2.064959422	0.082794663
8.79121E-07	2.066129611	0.083281396
8.77814E-07	2.067310443	0.083769132
8.76511E-07	2.068502165	0.084257897
8.75212E-07	2.069705031	0.084747722
8.73916E-07	2.070919304	0.08523864
8.72625E-07	2.072145253	0.085730689
8.71337E-07	2.073383155	0.086223908
8.70053E-07	2.074633297	0.086718343
8.68773E-07	2.07589597	0.087214041
8.67497E-07	2.077171477	0.087711055
8.66224E-07	2.078460129	0.088209442
8.64955E-07	2.079762244	0.088709265
8.6369E-07	2.081078151	0.08921059
8.62429E-07	2.082408188	0.089713491
8.61171E-07	2.083752703	0.090218045
8.59917E-07	2.085112053	0.090724338
8.58666E-07	2.086486605	0.09123246
8.57419E-07	2.087876737	0.09174251
8.56176E-07	2.089282839	0.092254592
8.54878E-07	2.09070531	0.09276882
8.53642E-07	2.092144561	0.093285316
8.52409E-07	2.093601014	0.093804209
8.51181E-07	2.095075103	0.094325639
8.49955E-07	2.096567276	0.094849755
8.48734E-07	2.098077991	0.095376716
8.47516E-07	2.099607719	0.095906692
8.46301E-07	2.101156946	0.096439866
8.4509E-07	2.102726168	0.096976432
8.43882E-07	2.104315898	0.097516596
8.42678E-07	2.10592666	0.09806058
8.41477E-07	2.107558993	0.098608618
8.40279E-07	2.109213453	0.099160962
8.39085E-07	2.110890606	0.099717878
8.37894E-07	2.112591036	0.100279649
8.36707E-07	2.114315341	0.100846578
8.35523E-07	2.116064136	0.101418984
8.34343E-07	2.117838049	0.10199721
8.33165E-07	2.119637727	0.102581616
8.31991E-07	2.121463829	0.103172588
8.30821E-07	2.123317035	0.103770532
8.29653E-07	2.125198037	0.104375883
8.28489E-07	2.127107546	0.104989098
8.27329E-07	2.129046288	0.105610665
8.26171E-07	2.131015008	0.1062411
8.25017E-07	2.133014465	0.106880948
8.23866E-07	2.135045435	0.107530788
8.22718E-07	2.137108712	0.108191233
8.21573E-07	2.139205106	0.108862932
8.20431E-07	2.141335441	0.109546571
8.19293E-07	2.143500561	0.110242876
8.18158E-07	2.145701321	0.110952615
8.17026E-07	2.147938594	0.111676598
8.15897E-07	2.150213269	0.112415683
8.14771E-07	2.152526245	0.113170777
8.13648E-07	2.154878439	0.113942835
8.12529E-07	2.157270777	0.114732867
8.11412E-07	2.1597042	0.11554194
